2025 02 17 00 00 00	1018.42
2025 02 17 00 01 00	1018.37
2025 02 17 00 02 00	1018.40
2025 02 17 00 03 00	1018.38
2025 02 17 00 04 00	1018.51
2025 02 17 00 05 00	1018.36
2025 02 17 00 06 00	1018.40
2025 02 17 00 07 00	1018.30
2025 02 17 00 08 00	1018.47
2025 02 17 00 09 00	1018.20
2025 02 17 00 10 00	1018.51
2025 02 17 00 11 00	1018.22
2025 02 17 00 12 00	1018.45
2025 02 17 00 13 00	1018.31
2025 02 17 00 14 00	1018.28
2025 02 17 00 15 00	1018.28
2025 02 17 00 16 00	1018.09
2025 02 17 00 17 00	1018.22
2025 02 17 00 18 00	1018.26
2025 02 17 00 19 00	1018.39
2025 02 17 00 20 00	1018.43
2025 02 17 00 21 00	1018.40
2025 02 17 00 22 00	1018.22
2025 02 17 00 23 00	1018.21
2025 02 17 00 24 00	1018.32
2025 02 17 00 25 00	1018.34
2025 02 17 00 26 00	1018.45
2025 02 17 00 27 00	1018.41
2025 02 17 00 28 00	1018.31
2025 02 17 00 29 00	1018.37
2025 02 17 00 30 00	1018.28
2025 02 17 00 31 00	1018.39
2025 02 17 00 32 00	1018.40
2025 02 17 00 33 00	1018.50
2025 02 17 00 34 00	1018.36
2025 02 17 00 35 00	1018.35
2025 02 17 00 36 00	1018.55
2025 02 17 00 37 00	1018.54
2025 02 17 00 38 00	1018.46
2025 02 17 00 39 00	1018.48
2025 02 17 00 40 00	1018.22
2025 02 17 00 41 00	1018.49
2025 02 17 00 42 00	1018.49
2025 02 17 00 43 00	1018.19
2025 02 17 00 44 00	1018.42
2025 02 17 00 45 00	1018.22
2025 02 17 00 46 00	1018.31
2025 02 17 00 47 00	1018.09
2025 02 17 00 48 00	1018.06
2025 02 17 00 49 00	1018.27
2025 02 17 00 50 00	1018.42
2025 02 17 00 51 00	1018.55
2025 02 17 00 52 00	1018.44
2025 02 17 00 53 00	1018.35
2025 02 17 00 54 00	1018.46
2025 02 17 00 55 00	1018.38
2025 02 17 00 56 00	1018.27
2025 02 17 00 57 00	1018.32
2025 02 17 00 58 00	1018.25
2025 02 17 00 59 00	1018.28
2025 02 17 01 00 00	1018.32
2025 02 17 01 01 00	1018.53
2025 02 17 01 02 00	1018.40
2025 02 17 01 03 00	1018.41
2025 02 17 01 04 00	1018.34
2025 02 17 01 05 00	1018.19
2025 02 17 01 06 00	1018.11
2025 02 17 01 07 00	1018.29
2025 02 17 01 08 00	1018.41
2025 02 17 01 09 00	1018.28
2025 02 17 01 10 00	1018.20
2025 02 17 01 11 00	1018.15
2025 02 17 01 12 00	1018.14
2025 02 17 01 13 00	1018.31
2025 02 17 01 14 00	1018.17
2025 02 17 01 15 00	1018.21
2025 02 17 01 16 00	1018.17
2025 02 17 01 17 00	1018.31
2025 02 17 01 18 00	1018.28
2025 02 17 01 19 00	1018.29
2025 02 17 01 20 00	1018.25
2025 02 17 01 21 00	1018.13
2025 02 17 01 22 00	1018.16
2025 02 17 01 23 00	1017.98
2025 02 17 01 24 00	1018.16
2025 02 17 01 25 00	1018.14
2025 02 17 01 26 00	1018.05
2025 02 17 01 27 00	1018.27
2025 02 17 01 28 00	1018.45
2025 02 17 01 29 00	1018.23
2025 02 17 01 30 00	1018.34
2025 02 17 01 31 00	1018.27
2025 02 17 01 32 00	1018.34
2025 02 17 01 33 00	1018.34
2025 02 17 01 34 00	1018.38
2025 02 17 01 35 00	1018.39
2025 02 17 01 36 00	1018.44
2025 02 17 01 37 00	1018.39
2025 02 17 01 38 00	1018.41
2025 02 17 01 39 00	1018.40
2025 02 17 01 40 00	1018.48
2025 02 17 01 41 00	1018.53
2025 02 17 01 42 00	1018.40
2025 02 17 01 43 00	1018.44
2025 02 17 01 44 00	1018.45
2025 02 17 01 45 00	1018.47
2025 02 17 01 46 00	1018.35
2025 02 17 01 47 00	1018.26
2025 02 17 01 48 00	1018.19
2025 02 17 01 49 00	1018.23
2025 02 17 01 50 00	1018.31
2025 02 17 01 51 00	1018.51
2025 02 17 01 52 00	1018.56
2025 02 17 01 53 00	1018.50
2025 02 17 01 54 00	1018.44
2025 02 17 01 55 00	1018.46
2025 02 17 01 56 00	1018.57
2025 02 17 01 57 00	1018.49
2025 02 17 01 58 00	1018.63
2025 02 17 01 59 00	1018.44
2025 02 17 02 00 00	1018.53
2025 02 17 02 01 00	1018.45
2025 02 17 02 02 00	1018.48
2025 02 17 02 03 00	1018.46
2025 02 17 02 04 00	1018.55
2025 02 17 02 05 00	1018.43
2025 02 17 02 06 00	1018.58
2025 02 17 02 07 00	1018.55
2025 02 17 02 08 00	1018.50
2025 02 17 02 09 00	1018.55
2025 02 17 02 10 00	1018.52
2025 02 17 02 11 00	1018.52
2025 02 17 02 12 00	1018.76
2025 02 17 02 13 00	1018.64
2025 02 17 02 14 00	1018.64
2025 02 17 02 15 00	1018.70
2025 02 17 02 16 00	1018.75
2025 02 17 02 17 00	1018.66
2025 02 17 02 18 00	1018.62
2025 02 17 02 19 00	1018.50
2025 02 17 02 20 00	1018.54
2025 02 17 02 21 00	1018.58
2025 02 17 02 22 00	1018.67
2025 02 17 02 23 00	1018.58
2025 02 17 02 24 00	1018.72
2025 02 17 02 25 00	1018.71
2025 02 17 02 26 00	1018.59
2025 02 17 02 27 00	1018.56
2025 02 17 02 28 00	1018.59
2025 02 17 02 29 00	1018.64
2025 02 17 02 30 00	1018.70
2025 02 17 02 31 00	1018.71
2025 02 17 02 32 00	1018.68
2025 02 17 02 33 00	1018.65
2025 02 17 02 34 00	1018.60
2025 02 17 02 35 00	1018.62
2025 02 17 02 36 00	1018.47
