2025 01 13 00 00 00	1027.57
2025 01 13 00 01 00	1027.30
2025 01 13 00 02 00	1027.36
2025 01 13 00 03 00	1027.44
2025 01 13 00 04 00	1027.55
2025 01 13 00 05 00	1027.83
2025 01 13 00 06 00	1027.67
2025 01 13 00 07 00	1027.19
2025 01 13 00 08 00	1026.99
2025 01 13 00 09 00	1026.91
2025 01 13 00 10 00	1026.53
2025 01 13 00 11 00	1027.66
2025 01 13 00 12 00	1027.42
2025 01 13 00 13 00	1027.29
2025 01 13 00 14 00	1027.45
2025 01 13 00 15 00	1027.70
2025 01 13 00 16 00	1027.42
2025 01 13 00 17 00	1026.90
2025 01 13 00 18 00	1026.80
2025 01 13 00 19 00	1027.05
2025 01 13 00 20 00	1027.25
2025 01 13 00 21 00	1027.13
2025 01 13 00 22 00	1026.55
2025 01 13 00 23 00	1027.29
2025 01 13 00 24 00	1027.49
2025 01 13 00 25 00	1027.46
2025 01 13 00 26 00	1026.70
2025 01 13 00 27 00	1026.45
2025 01 13 00 28 00	1026.59
2025 01 13 00 29 00	1026.65
2025 01 13 00 30 00	1026.45
2025 01 13 00 31 00	1026.72
2025 01 13 00 32 00	1026.72
2025 01 13 00 33 00	1026.79
2025 01 13 00 34 00	1027.10
2025 01 13 00 35 00	1026.75
2025 01 13 00 36 00	1027.32
2025 01 13 00 37 00	1026.19
2025 01 13 00 38 00	1026.51
2025 01 13 00 39 00	1026.59
2025 01 13 00 40 00	1026.82
2025 01 13 00 41 00	1026.71
2025 01 13 00 42 00	1026.69
2025 01 13 00 43 00	1026.53
2025 01 13 00 44 00	1026.56
2025 01 13 00 45 00	1026.85
2025 01 13 00 46 00	1026.99
2025 01 13 00 47 00	1026.85
2025 01 13 00 48 00	1026.75
2025 01 13 00 49 00	1026.33
2025 01 13 00 50 00	1026.56
2025 01 13 00 51 00	1027.29
2025 01 13 00 52 00	1027.02
2025 01 13 00 53 00	1026.90
2025 01 13 00 54 00	1026.57
2025 01 13 00 55 00	1026.61
2025 01 13 00 56 00	1026.94
2025 01 13 00 57 00	1026.88
2025 01 13 00 58 00	1026.75
2025 01 13 00 59 00	1026.32
2025 01 13 01 00 00	1026.67
2025 01 13 01 01 00	1026.64
2025 01 13 01 02 00	1026.45
2025 01 13 01 03 00	1026.49
2025 01 13 01 04 00	1025.97
2025 01 13 01 05 00	1026.07
2025 01 13 01 06 00	1026.72
2025 01 13 01 07 00	1026.53
2025 01 13 01 08 00	1026.64
2025 01 13 01 09 00	1026.56
2025 01 13 01 10 00	1026.35
2025 01 13 01 11 00	1026.39
2025 01 13 01 12 00	1026.46
2025 01 13 01 13 00	1026.26
2025 01 13 01 14 00	1026.15
2025 01 13 01 15 00	1026.49
2025 01 13 01 16 00	1026.83
2025 01 13 01 17 00	1026.24
2025 01 13 01 18 00	1026.47
2025 01 13 01 19 00	1026.34
2025 01 13 01 20 00	1025.91
2025 01 13 01 21 00	1026.56
2025 01 13 01 22 00	1025.98
2025 01 13 01 23 00	1026.53
2025 01 13 01 24 00	1026.72
2025 01 13 01 25 00	1026.28
2025 01 13 01 26 00	1026.58
2025 01 13 01 27 00	1026.11
2025 01 13 01 28 00	1026.25
2025 01 13 01 29 00	1025.86
2025 01 13 01 30 00	1025.85
2025 01 13 01 31 00	1026.20
2025 01 13 01 32 00	1026.48
2025 01 13 01 33 00	1026.53
2025 01 13 01 34 00	1026.37
2025 01 13 01 35 00	1026.01
2025 01 13 01 36 00	1026.37
2025 01 13 01 37 00	1025.93
2025 01 13 01 38 00	1026.26
2025 01 13 01 39 00	1026.29
2025 01 13 01 40 00	1026.22
2025 01 13 01 41 00	1026.05
2025 01 13 01 42 00	1025.97
2025 01 13 01 43 00	1025.79
2025 01 13 01 44 00	1026.00
2025 01 13 01 45 00	1025.96
2025 01 13 01 46 00	1025.90
2025 01 13 01 47 00	1025.78
2025 01 13 01 48 00	1026.14
2025 01 13 01 49 00	1026.11
2025 01 13 01 50 00	1026.16
2025 01 13 01 51 00	1025.85
2025 01 13 01 52 00	1025.42
2025 01 13 01 53 00	1025.63
2025 01 13 01 54 00	1025.89
2025 01 13 01 55 00	1025.88
2025 01 13 01 56 00	1026.07
2025 01 13 01 57 00	1025.85
2025 01 13 01 58 00	1025.66
2025 01 13 01 59 00	1025.80
2025 01 13 02 00 00	1026.30
2025 01 13 02 01 00	1025.79
2025 01 13 02 02 00	1025.95
2025 01 13 02 03 00	1026.16
2025 01 13 02 04 00	1025.76
2025 01 13 02 05 00	1026.00
2025 01 13 02 06 00	1025.52
2025 01 13 02 07 00	1026.17
2025 01 13 02 08 00	1026.32
2025 01 13 02 09 00	1025.60
2025 01 13 02 10 00	1025.93
2025 01 13 02 11 00	1025.88
2025 01 13 02 12 00	1025.77
2025 01 13 02 13 00	1025.96
2025 01 13 02 14 00	1025.59
2025 01 13 02 15 00	1025.73
2025 01 13 02 16 00	1025.51
2025 01 13 02 17 00	1026.05
2025 01 13 02 18 00	1026.06
2025 01 13 02 19 00	1026.19
2025 01 13 02 20 00	1026.00
2025 01 13 02 21 00	1025.96
2025 01 13 02 22 00	1026.02
2025 01 13 02 23 00	1025.92
2025 01 13 02 24 00	1026.24
2025 01 13 02 25 00	1026.32
2025 01 13 02 26 00	1026.36
2025 01 13 02 27 00	1026.25
2025 01 13 02 28 00	1026.06
2025 01 13 02 29 00	1026.47
2025 01 13 02 30 00	1026.27
2025 01 13 02 31 00	1025.87
2025 01 13 02 32 00	1026.08
2025 01 13 02 33 00	1026.25
2025 01 13 02 34 00	1026.07
2025 01 13 02 35 00	1026.01
2025 01 13 02 36 00	1026.28
2025 01 13 02 37 00	1026.08
2025 01 13 02 38 00	1026.06
2025 01 13 02 39 00	1026.06
2025 01 13 02 40 00	1026.63
2025 01 13 02 41 00	1026.37
2025 01 13 02 42 00	1026.18
2025 01 13 02 43 00	1026.44
2025 01 13 02 44 00	1026.66
2025 01 13 02 45 00	1026.28
2025 01 13 02 46 00	1026.35
2025 01 13 02 47 00	1026.54
2025 01 13 02 48 00	1026.46
2025 01 13 02 49 00	1026.06
2025 01 13 02 50 00	1026.37
2025 01 13 02 51 00	1026.53
2025 01 13 02 52 00	1026.29
2025 01 13 02 53 00	1026.47
2025 01 13 02 54 00	1026.51
2025 01 13 02 55 00	1026.66
2025 01 13 02 56 00	1026.77
2025 01 13 02 57 00	1026.13
2025 01 13 02 58 00	1026.31
2025 01 13 02 59 00	1026.45
2025 01 13 03 00 00	1026.58
2025 01 13 03 01 00	1026.77
2025 01 13 03 02 00	1026.30
2025 01 13 03 03 00	1026.58
2025 01 13 03 04 00	1026.47
2025 01 13 03 05 00	1026.76
2025 01 13 03 06 00	1026.70
2025 01 13 03 07 00	1026.22
2025 01 13 03 08 00	1026.80
2025 01 13 03 09 00	1026.60
2025 01 13 03 10 00	1026.41
2025 01 13 03 11 00	1026.88
2025 01 13 03 12 00	1026.81
2025 01 13 03 13 00	1026.56
2025 01 13 03 14 00	1026.91
2025 01 13 03 15 00	1026.65
2025 01 13 03 16 00	1026.83
2025 01 13 03 17 00	1026.39
2025 01 13 03 18 00	1026.65
2025 01 13 03 19 00	1026.96
2025 01 13 03 20 00	1026.82
2025 01 13 03 21 00	1026.60
2025 01 13 03 22 00	1026.37
2025 01 13 03 23 00	1026.38
2025 01 13 03 24 00	1026.10
2025 01 13 03 25 00	1026.41
2025 01 13 03 26 00	1026.15
2025 01 13 03 27 00	1026.67
2025 01 13 03 28 00	1026.51
2025 01 13 03 29 00	1026.18
2025 01 13 03 30 00	1026.61
2025 01 13 03 31 00	1026.72
2025 01 13 03 32 00	1026.87
2025 01 13 03 33 00	1026.21
2025 01 13 03 34 00	1026.10
2025 01 13 03 35 00	1026.74
2025 01 13 03 36 00	1026.62
2025 01 13 03 37 00	1026.45
2025 01 13 03 38 00	1026.63
2025 01 13 03 39 00	1026.86
2025 01 13 03 40 00	1027.11
2025 01 13 03 41 00	1026.49
2025 01 13 03 42 00	1026.77
2025 01 13 03 43 00	1026.67
2025 01 13 03 44 00	1027.08
2025 01 13 03 45 00	1026.25
2025 01 13 03 46 00	1026.78
2025 01 13 03 47 00	1026.78
2025 01 13 03 48 00	1027.02
2025 01 13 03 49 00	1026.67
2025 01 13 03 50 00	1026.57
2025 01 13 03 51 00	1026.88
2025 01 13 03 52 00	1026.45
2025 01 13 03 53 00	1026.47
2025 01 13 03 54 00	1026.82
2025 01 13 03 55 00	1026.72
2025 01 13 03 56 00	1026.30
2025 01 13 03 57 00	1026.60
2025 01 13 03 58 00	1027.11
2025 01 13 03 59 00	1027.22
2025 01 13 04 00 00	1027.36
2025 01 13 04 01 00	1027.12
2025 01 13 04 02 00	1027.10
2025 01 13 04 03 00	1027.51
2025 01 13 04 04 00	1027.56
2025 01 13 04 05 00	1027.73
2025 01 13 04 06 00	1027.50
2025 01 13 04 07 00	1027.43
2025 01 13 04 08 00	1027.55
2025 01 13 04 09 00	1027.33
2025 01 13 04 10 00	1027.10
2025 01 13 04 11 00	1027.22
2025 01 13 04 12 00	1027.34
2025 01 13 04 13 00	1027.35
2025 01 13 04 14 00	1027.60
2025 01 13 04 15 00	1027.18
2025 01 13 04 16 00	1027.36
2025 01 13 04 17 00	1027.72
2025 01 13 04 18 00	1027.77
2025 01 13 04 19 00	1027.64
2025 01 13 04 20 00	1027.71
2025 01 13 04 21 00	1027.82
2025 01 13 04 22 00	1027.99
2025 01 13 04 23 00	1027.37
2025 01 13 04 24 00	1027.27
2025 01 13 04 25 00	1027.11
2025 01 13 04 26 00	1027.15
2025 01 13 04 27 00	1027.65
2025 01 13 04 28 00	1027.90
2025 01 13 04 29 00	1028.06
2025 01 13 04 30 00	1027.76
2025 01 13 04 31 00	1027.73
2025 01 13 04 32 00	1027.94
2025 01 13 04 33 00	1027.91
2025 01 13 04 34 00	1028.28
2025 01 13 04 35 00	1028.32
2025 01 13 04 36 00	1028.51
2025 01 13 04 37 00	1027.78
2025 01 13 04 38 00	1027.94
2025 01 13 04 39 00	1028.19
2025 01 13 04 40 00	1028.03
2025 01 13 04 41 00	1027.97
2025 01 13 04 42 00	1027.66
2025 01 13 04 43 00	1027.76
2025 01 13 04 44 00	1028.43
2025 01 13 04 45 00	1028.35
2025 01 13 04 46 00	1027.66
2025 01 13 04 47 00	1028.24
2025 01 13 04 48 00	1028.35
2025 01 13 04 49 00	1027.95
2025 01 13 04 50 00	1028.20
2025 01 13 04 51 00	1028.08
2025 01 13 04 52 00	1027.68
2025 01 13 04 53 00	1028.43
2025 01 13 04 54 00	1027.52
2025 01 13 04 55 00	1027.80
2025 01 13 04 56 00	1028.23
2025 01 13 04 57 00	1028.51
2025 01 13 04 58 00	1027.97
2025 01 13 04 59 00	1028.05
2025 01 13 05 00 00	1028.11
2025 01 13 05 01 00	1028.10
2025 01 13 05 02 00	1028.46
2025 01 13 05 03 00	1028.14
2025 01 13 05 04 00	1028.09
2025 01 13 05 05 00	1028.00
2025 01 13 05 06 00	1028.47
2025 01 13 05 07 00	1028.42
2025 01 13 05 08 00	1028.08
2025 01 13 05 09 00	1028.27
2025 01 13 05 10 00	1028.21
2025 01 13 05 11 00	1028.20
2025 01 13 05 12 00	1028.42
2025 01 13 05 13 00	1027.85
2025 01 13 05 14 00	1028.33
2025 01 13 05 15 00	1028.28
2025 01 13 05 16 00	1028.47
2025 01 13 05 17 00	1028.48
2025 01 13 05 18 00	1028.67
2025 01 13 05 19 00	1028.36
2025 01 13 05 20 00	1028.18
2025 01 13 05 21 00	1028.35
2025 01 13 05 22 00	1028.41
2025 01 13 05 23 00	1028.63
2025 01 13 05 24 00	1028.68
2025 01 13 05 25 00	1027.94
2025 01 13 05 26 00	1029.41
2025 01 13 05 27 00	1028.23
2025 01 13 05 28 00	1028.37
2025 01 13 05 29 00	1028.28
2025 01 13 05 30 00	1028.40
2025 01 13 05 31 00	1028.66
2025 01 13 05 32 00	1028.87
2025 01 13 05 33 00	1028.64
2025 01 13 05 34 00	1028.28
2025 01 13 05 35 00	1028.15
2025 01 13 05 36 00	1028.43
2025 01 13 05 37 00	1028.29
2025 01 13 05 38 00	1028.24
2025 01 13 05 39 00	1028.62
2025 01 13 05 40 00	1028.47
2025 01 13 05 41 00	1028.67
2025 01 13 05 42 00	1028.38
2025 01 13 05 43 00	1028.29
2025 01 13 05 44 00	1028.73
2025 01 13 05 45 00	1028.40
2025 01 13 05 46 00	1027.96
2025 01 13 05 47 00	1027.99
2025 01 13 05 48 00	1028.53
2025 01 13 05 49 00	1027.95
2025 01 13 05 50 00	1028.53
2025 01 13 05 51 00	1028.84
2025 01 13 05 52 00	1028.74
2025 01 13 05 53 00	1028.53
2025 01 13 05 54 00	1028.48
2025 01 13 05 55 00	1028.63
2025 01 13 05 56 00	1028.80
2025 01 13 05 57 00	1028.95
2025 01 13 05 58 00	1029.26
2025 01 13 05 59 00	1029.22
2025 01 13 06 00 00	1028.53
2025 01 13 06 01 00	1028.82
2025 01 13 06 02 00	1028.45
2025 01 13 06 03 00	1028.29
2025 01 13 06 04 00	1028.04
2025 01 13 06 05 00	1028.10
2025 01 13 06 06 00	1027.89
2025 01 13 06 07 00	1028.58
2025 01 13 06 08 00	1027.88
2025 01 13 06 09 00	1028.25
2025 01 13 06 10 00	1028.92
